text_id	filename	Adj	Adv	All_tokens	Char	CjCo	CjSb	Cnj	Dig	Freq001	Freq002	Freq003	Freq004	Freq005	Freq006	Freq007	Freq008	Freq009	Freq010	Freq011	Freq012	Freq013	Freq014	Freq015	Freq016	Freq017	Freq018	Freq019	Freq020	Freq021	Freq022	Freq023	Freq024	Freq025	Freq026	Freq027	Freq028	Freq029	Freq030	FuncT	LemT	N	NoGe	NoPr	Noun	PVerb	PnIr	PnPe	PnPe1	PnPe2	PnRe	PnRi	Pp	PpPv	Prep	Prn	Pt	PtSj	RgFw	S	SL10	SL20	SL30	T	TAdj	TAdv	TNoun	TVerb	Vb1	Vb2	VbPa	VbPr	Verb	m_ASL	m_AWL	m_AdVar	m_AdjPpPvToNoun	m_AdjPpPvToS	m_AdjToN	m_AdjToNoun	m_AdjToS	m_AdvToN	m_AdvToS	m_AdvToVerb	m_CjCoCjSbΤoN	m_CjCoCjSbΤoS	m_CjCoΤoS	m_CjSbΤoN	m_CjSbΤoS	m_CnjToS	m_CorTAdj	m_CorTAdv	m_CorTNoun	m_CorTVerb	m_D	m_Density1	m_Density2	m_DigToN	m_DisToHapax	m_Entr	m_Freq001pc	m_Freq002pc	m_Freq003pc	m_Freq004pc	m_Freq005pc	m_Freq006pc	m_Freq007pc	m_Freq008pc	m_Freq009pc	m_Freq010pc	m_Freq011pc	m_Freq012pc	m_Freq013pc	m_Freq014pc	m_Freq015pc	m_Freq016pc	m_Freq017pc	m_Freq018pc	m_Freq019pc	m_Freq020pc	m_Freq021pc	m_Freq022pc	m_Freq023pc	m_Freq024pc	m_Freq025pc	m_Freq026pc	m_Freq027pc	m_Freq028pc	m_Freq029pc	m_Freq030pc	m_Guiraud	m_Herdan	m_NoGeToNoun	m_NoPrToN	m_NounToN	m_NounToVerb	m_PVerbToS	m_PVerbToVerb	m_PnIrToN	m_PnIrToPrn	m_PnPe1ToN	m_PnPe2ToN	m_PnPeToN	m_PnPeToPrn	m_PnReRiToN	m_PnReRiToPrn	m_PnReToN	m_PnReToPrn	m_PnRiToN	m_PnRiToPrn	m_PpPvToS	m_PpToS	m_PrepToS	m_PrnToN	m_PrnToNoun	m_PrnToS	m_PtSjToS	m_PtSjToVerb	m_PtToS	m_RelEntr	m_RgFwToN	m_SL10toS	m_SL20toS	m_SL30toS	m_SqTAdj	m_SqTAdv	m_SqTNoun	m_SqTVerb	m_TTR	m_TTRLem	m_Uber	m_Vb1ToVerb	m_Vb2ToVerb	m_VbPaToVerb	m_VbPrToVerb	m_VerbToN	m_VerbToS	m_YuleK	m_ΤAdjToAdj	m_ΤAdjToN	m_ΤAdjToNlex	m_ΤAdvToAdv	m_ΤAdvToN	m_ΤAdvToNlex	m_ΤVerbToN	m_ΤVerbToNlex	m_ΤVerbToVerb	m_ΤΝounToN	m_ΤΝounToNlex	m_ΤΝounToNoun
0102	0102.chunk	2	5	65	214	2	0	2	0	30	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	33	52.0	2	3	14	4	1	1	1	0	0	0	0	0	4	4	1	1	0	9.0	3	0	0	39.0	2	4	12	6	1	0	1	5	8.0	5.777777777777778	4.115384615384615	0.15789473684210525	0.14285714285714285	0.2222222222222222	0.038461538461538464	0.14285714285714285	0.2222222222222222	0.09615384615384616	0.5555555555555556	0.625	0.038461538461538464	0.2222222222222222	0.2222222222222222	0.0	0.0	0.2222222222222222	1.0	1.2649110640673518	2.2677868380553634	1.5	58.5000000000000	0.3684210526315789	0.7307692307692307	0.0	0.2	5.1329440449809605	0.5769230769230769	0.11538461538461539	0.038461538461538464	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.408326913195984	0.9271920203001133	0.14285714285714285	0.057692307692307696	0.2692307692307692	1.75	0.4444444444444444	0.5	0.019230769230769232	0.25	0.019230769230769232	0.0	0.019230769230769232	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.07692307692307693	0.2857142857142857	0.4444444444444444	0.1111111111111111	0.125	0.1111111111111111	0.9004470354533998	0.0	0.3333333333333333	0.0	0.0	0.0	1.2	1.0	0.5	0.75	0.6346153846153846	23.568891084578055	0.125	0.0	0.125	0.625	0.15384615384615385	0.8888888888888888	133.1360946745562	1.0	0.038461538461538464	0.05263157894736842	0.8	0.07692307692307693	0.10526315789473684	0.11538461538461539	0.15789473684210525	0.75	0.23076923076923078	0.3157894736842105	0.8571428571428571
0103	0103.chunk	1	6	72	230	1	0	1	0	29	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	30	49.0	0	4	8	5	0	7	3	3	0	0	0	0	2	7	8	3	0	10.0	0	0	0	37.0	1	6	6	12	3	7	1	6	12.0	4.9	4.6938775510204085	0.19444444444444445	0.125	0.1	0.02040816326530612	0.125	0.1	0.12244897959183673	0.6	0.5	0.02040816326530612	0.1	0.1	0.0	0.0	0.1	0.7071067811865475	1.7320508075688774	1.5	2.4494897427831783	57.0416666666667	0.3611111111111111	0.7346938775510204	0.0	0.13793103448275862	5.063290456183497	0.5918367346938775	0.08163265306122448	0.08163265306122448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.285714285714286	0.9278223648705536	0.0	0.08163265306122448	0.16326530612244897	0.6666666666666666	0.5	0.4166666666666667	0.0	0.0	0.061224489795918366	0.061224489795918366	0.14285714285714285	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.14285714285714285	0.875	0.7	0.3	0.25	0.8	0.9017902254540089	0.0	0.0	0.0	0.0	3.0	0.6666666666666666	0.5	1.1666666666666667	0.7551020408163265	0.6122448979591837	23.41717177346203	0.25	0.5833333333333334	0.08333333333333333	0.5	0.24489795918367346	1.2	133.2778009162849	1.0	0.02040816326530612	0.027777777777777776	1.0	0.12244897959183673	0.16666666666666666	0.24489795918367346	0.3333333333333333	1.0	0.12244897959183673	0.16666666666666666	0.75
0104	0104.chunk	0	4	51	184	2	0	2	0	29	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	29	42.0	0	1	13	2	0	0	0	0	0	0	0	0	2	3	2	2	0	6.0	1	0	0	33.0	0	4	12	7	2	1	2	1	7.0	7.0	4.380952380952381	0.12903225806451613	0.0	0.0	0.0	0.0	0.0	0.09523809523809523	0.6666666666666666	0.5714285714285714	0.047619047619047616	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	None	1.414213562373095	2.3533936216582085	1.8708286933869707	60.5000000000000	0.3548387096774194	0.7380952380952381	0.0	0.10344827586206896	4.781567792912019	0.6904761904761905	0.07142857142857142	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.092010548749033	0.935477963157255	0.0	0.023809523809523808	0.30952380952380953	1.8571428571428572	0.3333333333333333	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.07142857142857142	0.23076923076923078	0.5	0.3333333333333333	0.2857142857142857	0.3333333333333333	0.8867370775899147	0.0	0.16666666666666666	0.0	0.0	None	1.5	1.0769230769230769	0.7142857142857143	0.7857142857142857	0.6904761904761905	25.158060250858647	0.2857142857142857	0.14285714285714285	0.2857142857142857	0.14285714285714285	0.16666666666666666	1.1666666666666667	272.10884353741494	None	0.0	0.0	1.0	0.09523809523809523	0.12903225806451613	0.16666666666666666	0.22580645161290322	1.0	0.2857142857142857	0.3870967741935484	0.9230769230769231
0105	0105.chunk	3	2	54	213	2	0	2	0	31	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	43.0	0	5	15	0	1	0	0	0	0	0	0	0	0	3	2	0	0	7.0	1	0	0	36.0	2	2	15	6	2	0	0	6	7.0	6.142857142857143	4.953488372093023	0.11764705882352941	0.2	0.42857142857142855	0.06976744186046512	0.2	0.42857142857142855	0.046511627906976744	0.2857142857142857	0.2857142857142857	0.046511627906976744	0.2857142857142857	0.2857142857142857	0.0	0.0	0.2857142857142857	0.8164965809277261	1.0	2.7386127875258306	1.6035674514745464	92.5714285714286	0.2647058823529412	0.7906976744186046	0.0	0.0967741935483871	5.065572312741006	0.7209302325581395	0.06976744186046512	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.489948531973768	0.9527594459821269	0.0	0.11627906976744186	0.3488372093023256	2.142857142857143	0.0	0.0	0.023255813953488372	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06976744186046512	0.2	0.42857142857142855	0.0	0.0	0.2857142857142857	0.9335284107454329	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.8666666666666667	0.5714285714285714	0.8372093023255814	0.7441860465116279	34.577673559069126	0.2857142857142857	0.0	0.0	0.8571428571428571	0.16279069767441862	1.0	97.3499188750676	0.6666666666666666	0.046511627906976744	0.058823529411764705	1.0	0.046511627906976744	0.058823529411764705	0.13953488372093023	0.17647058823529413	0.8571428571428571	0.3488372093023256	0.4411764705882353	1.0
0106	0106.chunk	4	3	57	200	1	0	1	0	27	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	29	49.0	0	4	14	0	3	0	0	0	0	0	0	0	5	4	3	3	1	8.0	0	0	0	36.0	3	2	13	4	0	0	0	3	5.0	6.125	4.081632653061225	0.14705882352941177	0.2857142857142857	0.5	0.08163265306122448	0.2857142857142857	0.5	0.061224489795918366	0.375	0.6	0.02040816326530612	0.125	0.125	0.0	0.0	0.125	1.0606601717798212	0.8164965809277261	2.456769074559977	1.2649110640673518	49.8461538461538	0.4411764705882353	0.6938775510204082	0.0	0.18518518518518517	5.022474129652886	0.5510204081632653	0.10204081632653061	0.08163265306122448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.142857142857143	0.9207822211616018	0.0	0.08163265306122448	0.2857142857142857	2.8	0.0	0.0	0.061224489795918366	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.08163265306122448	0.2857142857142857	0.5	0.375	0.6	0.375	0.8945206910232331	0.02040816326530612	0.0	0.0	0.0	0.25	0.0	1.0714285714285714	1.2	0.7346938775510204	0.5918367346938775	21.33607006927651	0.0	0.0	0.0	0.6	0.10204081632653061	0.625	141.6076634735527	0.75	0.061224489795918366	0.08823529411764706	0.6666666666666666	0.04081632653061224	0.058823529411764705	0.08163265306122448	0.11764705882352941	0.8	0.2653061224489796	0.38235294117647056	0.9285714285714286
0107	0107.chunk	3	1	50	187	2	0	2	0	37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	32	42.0	1	3	10	1	0	1	0	0	0	1	0	0	4	2	3	1	0	7.0	0	0	0	39.0	2	1	9	11	0	0	0	10	11.0	6.0	4.4523809523809526	0.1111111111111111	0.3	0.42857142857142855	0.07142857142857142	0.3	0.42857142857142855	0.023809523809523808	0.14285714285714285	0.09090909090909091	0.047619047619047616	0.2857142857142857	0.2857142857142857	0.0	0.0	0.2857142857142857	0.8164965809277261	0.7071067811865475	2.0124611797498106	2.345207879911715	253.500000000000	0.5555555555555556	0.6428571428571429	0.0	0.02702702702702703	5.231486767965347	0.8809523809523809	0.023809523809523808	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.017830648521584	0.9801726798454277	0.1	0.07142857142857142	0.23809523809523808	0.9090909090909091	0.14285714285714285	0.09090909090909091	0.0	0.0	0.0	0.0	0.023809523809523808	0.5	0.023809523809523808	0.5	0.0	0.0	0.023809523809523808	0.5	0.0	0.0	0.5714285714285714	0.047619047619047616	0.2	0.2857142857142857	0.14285714285714285	0.09090909090909091	0.42857142857142855	0.970174112129598	0.0	0.0	0.0	0.0	0.0	3.0	1.1	0.8181818181818182	0.9285714285714286	0.7619047619047619	81.8693236273572	0.0	0.0	0.0	0.9090909090909091	0.2619047619047619	1.5714285714285714	45.35147392290249	0.6666666666666666	0.047619047619047616	0.07407407407407407	1.0	0.023809523809523808	0.037037037037037035	0.2619047619047619	0.4074074074074074	1.0	0.21428571428571427	0.3333333333333333	0.9
0108	0108.chunk	8	9	153	650	5	0	5	1	70	11	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	75	126.0	1	6	45	4	1	2	1	0	0	0	0	0	14	7	1	0	0	21.0	1	0	0	89.0	7	7	37	10	7	1	3	13	17.0	6.0	5.158730158730159	0.1346153846153846	0.17777777777777778	0.38095238095238093	0.06349206349206349	0.17777777777777778	0.38095238095238093	0.07142857142857142	0.42857142857142855	0.5294117647058824	0.03968253968253968	0.23809523809523808	0.23809523809523808	0.0	0.0	0.23809523809523808	1.75	1.649915822768611	3.900142447541001	1.7149858514250882	107.040540540541	0.21153846153846154	0.8253968253968254	0.007936507936507936	0.15714285714285714	6.224154106122295	0.5555555555555556	0.0873015873015873	0.023809523809523808	0.015873015873015872	0.007936507936507936	0.015873015873015872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.928750176735257	0.9281171892152014	0.022222222222222223	0.047619047619047616	0.35714285714285715	2.6470588235294117	0.19047619047619047	0.23529411764705882	0.007936507936507936	0.14285714285714285	0.007936507936507936	0.0	0.015873015873015872	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.05555555555555555	0.15555555555555556	0.3333333333333333	0.0	0.0	0.047619047619047616	0.8920602547647477	0.0	0.047619047619047616	0.0	0.0	0.625	0.5555555555555556	0.8666666666666667	0.47058823529411764	0.7063492063492064	0.5952380952380952	29.219371393330896	0.4117647058823529	0.058823529411764705	0.17647058823529413	0.7647058823529411	0.1349206349206349	0.8095238095238095	90.70294784580499	0.875	0.05555555555555555	0.0673076923076923	0.7777777777777778	0.05555555555555555	0.0673076923076923	0.07936507936507936	0.09615384615384616	0.5882352941176471	0.29365079365079366	0.3557692307692308	0.8222222222222222
0109	0109.chunk	3	0	63	271	4	0	4	0	27	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	30	56.0	1	3	18	3	0	0	0	0	0	0	0	0	4	4	0	0	0	6.0	2	0	0	38.0	3	0	14	5	0	0	0	7	8.0	9.333333333333334	4.839285714285714	0.06666666666666667	0.16666666666666666	0.5	0.05357142857142857	0.16666666666666666	0.5	0.0	0.0	0.0	0.07142857142857142	0.6666666666666666	0.6666666666666666	0.0	0.0	0.6666666666666666	1.2247448713915892	None	2.3333333333333335	1.25	40.1111111111111	0.24444444444444444	0.8035714285714286	0.0	0.25925925925925924	5.0373653599368255	0.48214285714285715	0.125	0.03571428571428571	0.017857142857142856	0.017857142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.077963596336064	0.9036691546974008	0.05555555555555555	0.05357142857142857	0.32142857142857145	2.25	0.5	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.07142857142857142	0.2222222222222222	0.6666666666666666	0.0	0.0	0.0	0.8674113133336848	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	None	0.6666666666666666	0.875	0.6785714285714286	0.5357142857142857	18.14774926467952	0.0	0.0	0.0	0.875	0.14285714285714285	1.3333333333333333	184.94897959183675	1.0	0.05357142857142857	0.06666666666666667	None	0.0	0.0	0.08928571428571429	0.1111111111111111	0.625	0.25	0.3111111111111111	0.7777777777777778
0110	0110.chunk	3	8	104	353	2	0	2	1	53	5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	49	85.0	0	6	20	7	0	4	2	2	0	0	0	0	15	5	4	1	0	14.0	0	0	0	64.0	3	8	18	11	4	2	1	9	14.0	6.071428571428571	4.152941176470589	0.18333333333333332	0.15	0.21428571428571427	0.03529411764705882	0.15	0.21428571428571427	0.09411764705882353	0.5714285714285714	0.5714285714285714	0.023529411764705882	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	1.2247448713915892	2.0	2.846049894151541	2.0788046015507495	97.5238095238095	0.4166666666666667	0.7058823529411765	0.011764705882352941	0.09433962264150944	5.799105018715032	0.6235294117647059	0.058823529411764705	0.03529411764705882	0.023529411764705882	0.011764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.941774650196997	0.9361263901333501	0.0	0.07058823529411765	0.23529411764705882	1.4285714285714286	0.5	0.5	0.0	0.0	0.023529411764705882	0.023529411764705882	0.047058823529411764	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0714285714285714	0.058823529411764705	0.25	0.35714285714285715	0.07142857142857142	0.07142857142857142	0.2857142857142857	0.9047825411956494	0.0	0.0	0.0	0.0	0.3333333333333333	1.25	0.8	0.6428571428571429	0.7529411764705882	0.5764705882352941	30.206824535866605	0.2857142857142857	0.14285714285714285	0.07142857142857142	0.6428571428571429	0.16470588235294117	1.0	99.65397923875433	1.0	0.03529411764705882	0.05	1.0	0.09411764705882353	0.13333333333333333	0.12941176470588237	0.18333333333333332	0.7857142857142857	0.21176470588235294	0.3	0.9
0111	0111.chunk	2	2	70	244	1	0	1	1	34	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	53.0	0	1	15	2	0	1	0	1	2	0	0	0	5	8	2	2	0	11.0	0	0	0	43.0	2	2	12	11	3	2	1	4	11.0	4.818181818181818	4.60377358490566	0.10810810810810811	0.13333333333333333	0.18181818181818182	0.03773584905660377	0.13333333333333333	0.18181818181818182	0.03773584905660377	0.18181818181818182	0.18181818181818182	0.018867924528301886	0.09090909090909091	0.09090909090909091	0.0	0.0	0.09090909090909091	1.0	1.0	2.1908902300206643	2.345207879911715	92.4500000000000	0.43243243243243246	0.6981132075471698	0.018867924528301886	0.23529411764705882	5.3363188035789815	0.6415094339622641	0.1509433962264151	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.906504249793628	0.9473359132247053	0.0	0.018867924528301886	0.2830188679245283	1.3636363636363635	0.18181818181818182	0.18181818181818182	0.0	0.0	0.0	0.018867924528301886	0.018867924528301886	0.125	0.03773584905660377	0.25	0.03773584905660377	0.25	0.0	0.0	0.0	0.0	0.45454545454545453	0.1509433962264151	0.5333333333333333	0.7272727272727273	0.18181818181818182	0.18181818181818182	0.18181818181818182	0.931632840558698	0.0	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.8181818181818182	0.8113207547169812	0.6415094339622641	32.74101907354574	0.2727272727272727	0.18181818181818182	0.09090909090909091	0.36363636363636365	0.20754716981132076	1.0	78.31968672125312	1.0	0.03773584905660377	0.05405405405405406	1.0	0.03773584905660377	0.05405405405405406	0.20754716981132076	0.2972972972972973	1.0	0.22641509433962265	0.32432432432432434	0.8
0112	0112.chunk	6	9	123	451	4	1	5	0	52	9	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	56	95.0	1	5	20	8	2	2	1	0	1	0	1	1	5	9	2	2	2	16.0	2	0	0	68.0	6	8	15	17	10	3	6	10	23.0	5.9375	4.747368421052632	0.1917808219178082	0.35	0.4375	0.06315789473684211	0.3	0.375	0.09473684210526316	0.5625	0.391304347826087	0.05263157894736842	0.3125	0.25	0.010526315789473684	0.0625	0.3125	1.7320508075688774	1.885618083164127	2.3717082451262845	2.5065132546332514	85.6296296296296	0.3013698630136986	0.7684210526315789	0.0	0.17307692307692307	5.882653371329428	0.5473684210526316	0.09473684210526316	0.05263157894736842	0.010526315789473684	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.976652794179048	0.9265748296706997	0.05	0.05263157894736842	0.21052631578947367	0.8695652173913043	0.5	0.34782608695652173	0.021052631578947368	0.2222222222222222	0.010526315789473684	0.0	0.021052631578947368	0.2222222222222222	0.010526315789473684	0.1111111111111111	0.010526315789473684	0.1111111111111111	0.0	0.0	0.0625	0.0625	0.3125	0.09473684210526316	0.45	0.5625	0.125	0.08695652173913043	0.125	0.8954007092438823	0.021052631578947368	0.125	0.0	0.0	0.6666666666666666	1.1111111111111112	0.65	0.8260869565217391	0.7157894736842105	0.5894736842105263	26.93522665891098	0.43478260869565216	0.13043478260869565	0.2608695652173913	0.43478260869565216	0.24210526315789474	1.4375	99.7229916897507	1.0	0.06315789473684211	0.0821917808219178	0.8888888888888888	0.08421052631578947	0.1095890410958904	0.17894736842105263	0.2328767123287671	0.7391304347826086	0.15789473684210525	0.2054794520547945	0.75
0113	0113.chunk	7	15	249	837	2	2	4	0	72	18	5	2	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	81	186.0	0	2	44	1	1	9	4	0	0	0	0	0	10	15	13	10	1	35.0	4	0	0	105.0	3	14	22	35	8	14	8	15	42.0	5.314285714285714	4.5	0.10828025477707007	0.1590909090909091	0.2	0.03763440860215054	0.1590909090909091	0.2	0.08064516129032258	0.42857142857142855	0.35714285714285715	0.021505376344086023	0.11428571428571428	0.05714285714285714	0.010752688172043012	0.05714285714285714	0.11428571428571428	0.8017837257372732	2.556038601690775	2.345207879911715	3.8188130791298667	68.0555555555556	0.18471337579617833	0.8440860215053764	0.0	0.25	6.288903853306594	0.3870967741935484	0.0967741935483871	0.026881720430107527	0.010752688172043012	0.016129032258064516	0.010752688172043012	0.005376344086021506	0.0	0.0	0.005376344086021506	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.698973538621048	0.8905828469581382	0.0	0.010752688172043012	0.23655913978494625	1.0476190476190477	0.02857142857142857	0.023809523809523808	0.005376344086021506	0.06666666666666667	0.021505376344086023	0.0	0.04838709677419355	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.08064516129032258	0.3409090909090909	0.42857142857142855	0.2857142857142857	0.23809523809523808	0.37142857142857144	0.8341651914853765	0.005376344086021506	0.11428571428571428	0.0	0.0	0.14285714285714285	0.8	0.45454545454545453	0.7857142857142857	0.5645161290322581	0.43548387096774194	20.74183874396389	0.19047619047619047	0.3333333333333333	0.19047619047619047	0.35714285714285715	0.22580645161290322	1.2	130.65094230546885	0.42857142857142855	0.016129032258064516	0.01910828025477707	0.9333333333333333	0.07526881720430108	0.08917197452229299	0.1881720430107527	0.2229299363057325	0.8333333333333334	0.11827956989247312	0.14012738853503184	0.5
0114	0114.chunk	4	7	69	270	6	4	10	0	11	6	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	55.0	0	0	8	6	0	0	0	0	0	0	0	0	3	0	0	0	0	16.0	0	0	0	24.0	3	5	3	7	0	4	0	18	20.0	3.4375	4.909090909090909	0.16666666666666666	0.5	0.25	0.07272727272727272	0.5	0.25	0.12727272727272726	0.4375	0.35	0.18181818181818182	0.625	0.375	0.07272727272727272	0.25	0.625	1.0606601717798212	1.3363062095621219	0.75	1.1067971810589328	9.29032258064516	0.14583333333333334	0.8727272727272727	0.0	0.5454545454545454	4.271913349730951	0.2	0.10909090909090909	0.0	0.09090909090909091	0.0	0.03636363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.236159339823562	0.7930595444520249	0.0	0.0	0.14545454545454545	0.4	0.375	0.3	0.0	None	0.0	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.738911529711155	0.0	0.0	0.0	0.0	0.25	1.0	0.125	0.25	0.43636363636363634	0.41818181818181815	8.40996838866422	0.0	0.2	0.0	0.9	0.36363636363636365	1.25	436.3636363636364	0.75	0.05454545454545454	0.0625	0.7142857142857143	0.09090909090909091	0.10416666666666667	0.12727272727272726	0.14583333333333334	0.35	0.05454545454545454	0.0625	0.375
0115	0115.chunk	3	2	53	224	0	0	0	0	27	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	31	48.0	0	3	10	1	0	0	0	0	0	0	0	0	6	2	6	5	0	5.0	2	0	0	34.0	3	2	8	10	0	0	1	4	10.0	9.6	4.666666666666667	0.13157894736842105	0.3	0.6	0.0625	0.3	0.6	0.041666666666666664	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.2247448713915892	1.0	1.7888543819998317	2.23606797749979	41.2857142857143	0.2631578947368421	0.7916666666666666	0.0	0.1111111111111111	4.853308011580245	0.5625	0.0625	0.041666666666666664	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.907477288111819	0.9109215756763672	0.0	0.0625	0.20833333333333334	1.0	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.041666666666666664	0.2	0.4	1.0	0.5	1.2	0.8689956308486518	0.0	0.4	0.0	0.0	0.3333333333333333	0.0	1.0	0.8	0.7083333333333334	0.6458333333333334	18.87371998484652	0.0	0.0	0.1	0.4	0.20833333333333334	2.0	217.01388888888889	1.0	0.0625	0.07894736842105263	1.0	0.041666666666666664	0.05263157894736842	0.20833333333333334	0.2631578947368421	1.0	0.16666666666666666	0.21052631578947367	0.8
