Filename	Words	HL	DL	D_H	AWL	LD	YuleK	Entropy	RelEntr	1LW	2LW	3LW	4LW	5LW	6LW	7LW	8LW	9LW	10LW	11LW	12LW	13LW	14LW	α	ά	ε	έ	ι	ί	υ	ύ	η	ή	ο	ό	ω	ώ	β	γ	δ	ζ	θ	κ	λ	μ	ν	ξ	π	ρ	ς	σ	τ	φ	χ	ψ
0001.txt	16	37.5	31.25	0.833333333333333	4	2.2	390.625	1.01597623536594	84.375	0	18.75	18.75	12.5	43.75	6.25	0	0	0	0	0	0	0	0	7.93650793650794	3.17460317460317	11.1111111111111	7.93650793650794	3.17460317460317	4.76190476190476	3.17460317460317	0	0	0	11.1111111111111	3.17460317460317	0	0	0	3.17460317460317	0	0	0	3.17460317460317	6.34920634920635	12.6984126984127	11.1111111111111	0	0	0	1.58730158730159	0	4.76190476190476	0	1.58730158730159	0
1-0001.txt	38	57.8947368421053	0	0	3.84210526315789	0.9	249.307479224377	1.36573899077608	86.4510173229346	18.4210526315789	15.7894736842105	18.4210526315789	2.63157894736842	28.9473684210526	7.89473684210526	2.63157894736842	0	2.63157894736842	0	0	0	2.63157894736842	0	15.1724137931034	2.06896551724138	11.7241379310345	1.37931034482759	6.89655172413793	6.20689655172414	0	0.689655172413793	4.82758620689655	2.06896551724138	4.13793103448276	0	0	2.75862068965517	2.06896551724138	2.75862068965517	1.37931034482759	0	0	2.06896551724138	3.44827586206897	8.96551724137931	2.06896551724138	0	1.37931034482759	4.13793103448276	6.20689655172414	1.37931034482759	3.44827586206897	0.689655172413793	2.06896551724138	0
1-0002.txt	33	51.5151515151515	12.1212121212121	0.235294117647059	4.60606060606061	2.66666666666667	293.847566574839	1.29958303394045	85.5825554057774	3.03030303030303	9.09090909090909	15.1515151515152	18.1818181818182	24.2424242424242	15.1515151515152	12.1212121212121	3.03030303030303	0	0	0	0	0	0	7.28476821192053	3.3112582781457	7.28476821192053	2.64900662251656	7.94701986754967	1.98675496688742	3.97350993377483	0.662251655629139	0.662251655629139	0	12.5827814569536	1.32450331125828	0	0	1.98675496688742	1.32450331125828	1.32450331125828	0	0	2.64900662251656	3.3112582781457	1.32450331125828	3.97350993377483	0	2.64900662251656	3.97350993377483	1.98675496688742	9.93377483443709	8.60927152317881	6.62251655629139	0.662251655629139	0
1-0003.txt	37	78.3783783783784	2.7027027027027	0.0344827586206897	4.27027027027027	1.64285714285714	102.264426588751	1.47455881813062	94.0286441151511	5.40540540540541	18.9189189189189	18.9189189189189	16.2162162162162	16.2162162162162	10.8108108108108	2.7027027027027	8.10810810810811	0	0	0	2.7027027027027	0	0	12.1019108280255	6.36942675159236	7.64331210191083	5.09554140127389	7.64331210191083	2.54777070063694	1.91082802547771	0	1.27388535031847	0.636942675159236	3.82165605095541	0.636942675159236	3.18471337579618	0.636942675159236	1.27388535031847	1.27388535031847	2.54777070063694	1.27388535031847	0.636942675159236	7.00636942675159	4.45859872611465	1.91082802547771	7.64331210191083	0.636942675159236	5.09554140127389	3.82165605095541	1.27388535031847	2.54777070063694	4.45859872611465	0.636942675159236	0	0
1-0004.txt	36	80.5555555555556	5.55555555555556	0.0689655172413793	4.58333333333333	1.57142857142857	77.1604938271605	1.48309461891132	95.2960377677297	2.77777777777778	16.6666666666667	19.4444444444444	5.55555555555556	13.8888888888889	27.7777777777778	8.33333333333333	2.77777777777778	2.77777777777778	0	0	0	0	0	15.2439024390244	7.31707317073171	8.53658536585366	0.609756097560976	9.14634146341463	3.04878048780488	1.21951219512195	0.609756097560976	2.4390243902439	0.609756097560976	4.8780487804878	1.82926829268293	0	0	1.21951219512195	1.82926829268293	2.4390243902439	1.21951219512195	0	2.4390243902439	6.09756097560976	2.4390243902439	5.48780487804878	0	4.26829268292683	2.4390243902439	1.82926829268293	3.65853658536585	7.92682926829268	1.21951219512195	0	0
1-0005.txt	36	77.7777777777778	11.1111111111111	0.142857142857143	4.38888888888889	2.27272727272727	61.7283950617284	1.48940694617529	95.7016354751717	5.55555555555556	8.33333333333333	19.4444444444444	19.4444444444444	19.4444444444444	19.4444444444444	0	8.33333333333333	0	0	0	0	0	0	15.2866242038217	3.82165605095541	3.82165605095541	4.45859872611465	6.36942675159236	2.54777070063694	2.54777070063694	1.91082802547771	5.09554140127389	1.27388535031847	3.18471337579618	3.18471337579618	0.636942675159236	0	0.636942675159236	0.636942675159236	1.91082802547771	1.27388535031847	0	3.18471337579618	6.36942675159236	5.09554140127389	6.36942675159236	0	6.36942675159236	2.54777070063694	1.27388535031847	1.27388535031847	8.28025477707006	0	0.636942675159236	0
1-0006.txt	38	86.8421052631579	2.63157894736842	0.0303030303030303	4.73684210526316	2.16666666666667	55.4016620498615	1.52627244515663	96.6127543307337	10.5263157894737	15.7894736842105	21.0526315789474	5.26315789473684	5.26315789473684	10.5263157894737	21.0526315789474	0	2.63157894736842	2.63157894736842	2.63157894736842	2.63157894736842	0	0	14.5251396648045	5.02793296089386	4.46927374301676	1.67597765363128	11.1731843575419	1.67597765363128	0.558659217877095	1.67597765363128	3.35195530726257	0.558659217877095	5.02793296089386	1.11731843575419	2.23463687150838	0	0	1.67597765363128	1.11731843575419	0.558659217877095	0	8.37988826815642	3.35195530726257	3.91061452513966	5.58659217877095	0.558659217877095	5.58659217877095	2.79329608938547	1.11731843575419	1.67597765363128	8.37988826815642	0.558659217877095	1.67597765363128	0
